2024/11/15 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
00:19:08	35.0644	-20.2697	11.4383
00:19:13	35.3861	-20.1899	11.4620
00:19:18	35.7078	-20.1096	11.4870
00:19:23	36.0295	-20.0288	11.5117
00:19:28	36.3511	-19.9475	11.5368
00:19:33	36.6726	-19.8658	11.5633
00:19:38	36.9941	-19.7835	11.5894
00:19:43	37.3156	-19.7007	11.6168
00:19:48	37.6370	-19.6174	11.6437
00:19:53	37.9583	-19.5335	11.6684
00:19:58	38.2796	-19.4491	11.6873
00:20:03	38.6009	-19.3641	11.7081
00:20:08	38.9221	-19.2786	11.7351
00:20:13	39.2432	-19.1924	11.7660
00:20:18	39.5643	-19.1057	11.7968
00:20:23	39.8853	-19.0184	11.8281
00:20:28	40.2063	-18.9304	11.8603
00:20:33	40.5272	-18.8419	11.8926
00:20:38	40.8480	-18.7526	11.9258
00:20:43	41.1688	-18.6627	11.9598
00:20:48	41.4895	-18.5721	11.9945
00:20:53	41.8102	-18.4809	12.0298
00:20:58	42.1308	-18.3889	12.0574
00:21:03	42.4513	-18.2962	12.0840
00:21:08	42.7718	-18.2028	12.1142
00:21:13	43.0922	-18.1086	12.1523
00:21:18	43.4125	-18.0137	12.1909
00:21:23	43.7328	-17.9180	12.2311
00:21:28	44.0530	-17.8214	12.2712
00:21:33	44.3731	-17.7241	12.3122
00:21:38	44.6932	-17.6259	12.3544
00:21:43	45.0131	-17.5269	12.3977
00:21:48	45.3330	-17.4270	12.4408
00:21:53	45.6529	-17.3262	12.4863
00:21:58	45.9726	-17.2245	12.5279
00:22:03	46.2923	-17.1218	12.5639
00:22:08	46.6119	-17.0182	12.6008
00:22:13	46.9314	-16.9136	12.6459
00:22:18	47.2508	-16.8080	12.6950
00:22:23	47.5702	-16.7015	12.7453
00:22:28	47.8895	-16.5938	12.7965
00:22:33	48.2086	-16.4851	12.8487
00:22:38	48.5277	-16.3753	12.9033
00:22:43	48.8467	-16.2643	12.9574
00:22:48	49.1656	-16.1522	13.0136
00:22:53	49.4845	-16.0390	13.0698
00:22:58	49.8032	-15.9245	13.1280
00:23:03	50.1218	-15.8088	13.1785
00:23:08	50.4403	-15.6918	13.2283
00:23:13	50.7588	-15.5735	13.2807
00:23:18	51.0771	-15.4540	13.3439
00:23:23	51.3953	-15.3330	13.4074
00:23:28	51.7134	-15.2106	13.4736
00:23:33	52.0314	-15.0869	13.5406
00:23:38	52.3493	-14.9616	13.6095
00:23:43	52.6671	-14.8349	13.6802
00:23:48	52.9848	-14.7065	13.7516
00:23:53	53.3023	-14.5767	13.8249
00:23:58	53.6198	-14.4451	13.9002
00:24:03	53.9371	-14.3119	13.9736
00:24:08	54.2543	-14.1770	14.0403
00:24:13	54.5713	-14.0404	14.1089
00:24:18	54.8882	-13.9019	14.1853
